Open,High,Low,Close,Volume,Dividends,Stock Splits
211.51932442817505,213.6114021119119,211.3091604413567,212.78985595703125,10550600,0.0,0.0
214.413857010838,215.92321005733746,213.04780555492192,214.90106201171875,17933500,0.0,0.0
216.19066325935648,217.02175699558643,213.5827378764795,214.1272430419922,17403200,0.0,0.0
215.15898241983697,215.54110542494223,211.56711363086075,211.76771545410156,20272300,0.0,0.0
211.78684824399883,213.02872263655303,209.85716694407625,212.4746551513672,20942100,0.0,0.0
212.57969433100567,213.02867970996735,205.20488864757192,207.95611572265625,37130100,0.0,0.0
207.54534083146888,208.7490099968448,206.055097651957,208.15672302246094,23823000,0.0,0.0
202.68294429919243,206.8097850939476,202.46323269229157,202.75936889648438,35930700,0.0,0.0
204.46934784854162,209.53236504897438,204.1541163901864,208.52931213378906,27694500,0.0,0.0
208.90184914517474,210.71690054092753,207.3256337272198,209.79981994628906,22956200,0.0,0.0
208.70128216910732,209.12161023779376,207.03907969107567,207.76510620117188,23031300,0.0,0.0
206.81930900323252,207.39248612899152,203.78150813560933,205.3195037841797,23249300,0.0,0.0
204.45021848172806,207.06769157243323,204.36423170367146,206.66647338867188,20087100,0.0,0.0
206.25572423330087,207.73641987769744,203.22747053007149,203.4949493408203,29480800,0.0,0.0
203.97257256514928,204.91829592070977,202.5491918631282,203.14146423339844,31746500,0.0,0.0
204.19224297428792,207.27781056448006,203.12232804984924,206.761962890625,30480900,0.0,0.0
207.9656511782712,215.69390740254323,207.5739806235108,214.30874633789062,37777300,0.0,0.0
214.65269804702655,216.18116102733734,212.4746477748108,214.91062927246094,30709400,0.0,0.0
216.92624859688442,219.7825576936173,215.703484235591,215.84677124023438,30172700,0.0,0.0
218.87503776935245,219.50552978031035,214.19414403672963,219.26670837402344,33152100,0.0,0.0
221.49252764749383,223.70878273824454,219.79212038536122,221.94151306152344,49169600,0.0,0.0
227.35795442856718,229.68885343646144,219.84940963622762,222.48599243164062,69870600,0.0,0.0
225.07481292990053,231.7904687002361,224.57806039798888,228.24635314941406,49111200,0.0,0.0
225.43788939573474,227.3771183021634,221.00536409868295,221.5880889892578,42503100,0.0,0.0
