Close,High,Low,Open,Volume,MA_50,MA_200,Daily_Return
162.4810333251953,165.93121923378612,161.99763328234144,165.03076136740552,32790800,154.4918362426758,,-0.012102727481048459
165.4478302001953,165.45730352841656,161.80807625592118,163.0876697944209,34277600,154.30876892089844,,0.018259342732404704
164.97393798828125,167.67531233267164,164.26304771926806,167.3814800022421,33194400,154.13513092041015,,-0.0028642999508705635
160.95504760742188,166.50947132086196,160.55695075653242,166.4336412831067,34392700,153.85010925292968,,-0.02436075921970693
168.17767333984375,168.41463676243595,162.9170969287767,164.18721740272696,51286600,153.67399841308594,,0.04487355842382934
169.86485290527344,170.9927865594313,167.04023871586077,170.61365089823016,53875900,153.52101501464844,,0.010032125738951958
165.4668426513672,169.32460004626728,164.93603238128148,166.63269876050148,39370500,153.33428833007812,,-0.025891231639065704
169.51416015625,169.6658202264792,164.73698364883285,165.39100504648349,30372900,153.33902740478516,,0.024459991137985027
171.33401489257812,174.0733112718267,170.51886020205268,171.20131596449716,36839200,153.52613342285156,,0.010735709244883651
173.02120971679688,174.59465034524186,172.15867383336482,172.5852051098927,32139300,153.80044219970702,,0.00984740143559093
174.02593994140625,174.92639803706723,173.05912514642642,174.56620901356314,28316000,154.0550357055664,,0.005806977226976651
175.04962158203125,175.35294172080944,173.79846216732196,175.33398059636073,30877800,154.5573989868164,,0.0058823508780914135
177.0021514892578,177.73198820358735,173.3150022924839,173.59934674580956,30892700,155.02620666503907,,0.011154150974908461
172.99278259277344,177.28655892042042,172.7937414047397,177.0590832769533,32038200,155.21046997070312,,-0.022651526338806738
170.37672424316406,174.45249856413267,167.3341071154464,173.0307178333135,44711500,155.49937591552734,,-0.015122355455531311
171.11598205566406,171.26764207870445,166.5188870410364,168.28189503536728,41873900,155.6885659790039,,0.004338960123713376
173.60890197753906,177.30552593773953,167.7701192161601,169.72269569068143,46610400,156.00875091552734,,0.014568597812588013
175.2676544189453,176.490379490596,174.36719617695738,176.0638481615598,35264500,156.4512091064453,,0.009554535640233786
174.0543975830078,176.86952452057,173.92169862979046,175.3813871151814,26799100,157.0769827270508,,-0.006922308853620107
176.46864318847656,176.64923929090085,174.83379305536764,175.66071783659345,31261300,157.55578338623047,,0.013870638369348764
174.34901428222656,177.42861841763434,174.21594577347696,176.22148762180447,29119500,158.13038848876954,,-0.01201136285717419
174.42510986328125,175.32809056484032,173.50312972839353,174.12095939279627,20826900,158.98272033691407,,0.00043645547047099775
172.5811309814453,177.2670574968158,172.1343978264107,177.11497503906327,36073600,159.42339080810547,,-0.010571751299347287
172.8092498779297,172.98034627836358,167.85718603483812,171.27895450631132,39517100,160.31240966796875,,0.001321806707298201
172.4195098876953,175.03336693369795,171.45001698942932,171.792195219223,33810200,160.98226135253907,,-0.002255319032457348
174.17791748046875,175.14742482016004,171.47851967536127,173.68365684604478,42130400,161.80424713134767,,0.010198425885323381
173.7787628173828,173.9403450040298,172.47659110515642,173.50311152580997,22622400,162.57445770263672,,-0.002291649072740265
175.75575256347656,175.84129349571745,172.37199810107265,175.12842338695103,30794600,163.48581787109376,,0.011376474973361805
176.18350219726562,176.73479025045705,174.49162467347008,175.6702420116775,27311000,164.4317056274414,,0.002433773162756614
173.86424255371094,176.6396814066733,173.27494131537807,175.17592802316418,28761800,165.09689849853515,,-0.013163886599086405
177.93235778808594,178.43611811908195,172.99929482665513,173.57909636843632,39893600,165.87037231445314,,0.023398228264896126
179.03492736816406,179.2155234245811,175.30899518943008,176.7347352095089,33211600,166.49168212890626,,0.0061965658960765335
180.4036102294922,181.2590482985106,177.98934940678444,178.69271958808022,29783900,167.26188049316406,,0.007644781280658153
187.09518432617188,188.69202135134793,181.55380408081402,181.66787319193028,43872300,167.96629180908204,,0.03709224049434101
177.04844665527344,186.0686216229626,176.85835083624784,183.56883332118247,52854700,168.5175405883789,,-0.053698536961718335
178.44569396972656,182.2286548668014,176.01241789428772,181.10706474954824,43373600,169.20289398193358,,0.007891892534779954
179.58627319335938,181.37320590282792,174.90033194035374,175.44212028441342,32770200,169.8513446044922,,0.0063917441674232744
183.9870147705078,185.89750128714283,181.98147311232987,183.34067171544817,42556700,170.61491851806642,,0.024504888368668265
184.62387084960938,186.60089915769962,184.10109650074745,185.37475436642524,25687800,171.1743606567383,,0.003461418621830026
186.60089111328125,186.76247326807626,184.39573922892131,184.39573922892131,23061600,171.80708648681642,,0.010708367528933005
185.4888153076172,189.42385812687283,184.74743147959663,188.75851552523656,44441100,172.38648071289063,,-0.005959648954671604
190.64048767089844,190.82106925250457,185.5648413739242,186.09711541174806,32818900,173.06871978759764,,0.027773493268247185
191.9141387939453,193.85313907898706,191.45789148879962,192.0852206558405,30917400,173.76941772460938,,0.006680905712146412
188.04562377929688,193.18779690970953,186.82899330343227,191.61948849260602,36740600,174.23748657226562,,-0.020157530023371506
190.42185974121094,190.6784970410009,185.79296114833386,188.00761269061277,27803900,174.78758209228516,,0.012636486370472433
186.61038208007812,189.99413646513128,185.23216946864412,189.8420540312599,54675800,175.1636294555664,,-0.020015967002489754
188.61593627929688,188.7014772152176,183.9680235503295,186.08762003729692,26701600,175.55021545410156,,0.010747280922227098
193.43492126464844,194.2808598745895,187.95058437366583,188.08365287961007,34310300,176.10028869628906,,0.025549193140370408
194.56597900390625,196.13430167829475,191.78104054793843,193.0832117505768,32061200,176.81023193359374,,0.005847226198160804
196.04881286621094,197.72169095393087,194.85119610163304,195.4975248148834,29315800,177.44177642822265,,0.007621239180128692
200.2689971923828,200.67771697922893,197.78820833392348,198.49157881412916,31897600,178.1975357055664,,0.021526191689065888
197.94027709960938,204.0424438056839,197.6931540036791,200.0313599594094,33600700,178.84738464355468,,-0.01162796101953023
202.2935333251953,202.70223856853215,198.35849081572363,199.67017648667414,33600000,179.59377655029297,,0.021992776252380608
